long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,None,
1803,0,7,0,0,0,0,0,0,0,0,0,8014.56982422,-7793.08007813,166.955001831,530,516,3512,"Зеб'Сора",,,,,,,,"Зеб'Сора",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1806,0,7,0,0,0,0,0,0,0,0,0,7371.75,-7805.60009766,148.738998413,530,516,3516,"Зеб'Тела",,,,,,,,"Зеб'Тела",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1821,0,7,0,0,0,0,0,0,0,0,0,8445.29980469,-7596.97021484,157.149002075,530,516,3475,"Зеб'Вата",,,,,,,,"Зеб'Вата",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
1941,0,6,0,0,0,0,0,0,0,0,0,2050.44995117,1372.2199707,1194.56005859,566,655,3820,"Вежа Эльфов Крові",,,,,,,,"Вежа Эльфов Крові",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2722,,
1942,0,11,0,0,0,0,0,0,0,0,0,2050.42993164,1372.22998047,1194.56005859,566,655,3820,"Вежа Эльфов Крові",,,,,,,,"Вежа Эльфов Крові",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2723,,
1943,0,10,0,0,0,0,0,0,0,0,0,2050.44995117,1372.22998047,1194.56005859,566,655,3820,"Вежа Эльфов Крові",,,,,,,,"Вежа Эльфов Крові",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2724,,
1959,0,9,0,0,0,0,0,0,0,0,0,2050.42993164,1372.22998047,1194.56005859,566,655,3820,"Вежа Эльфов Крові",,,,,,,,"Вежа Эльфов Крові",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,2735,,
1960,0,12,0,0,0,0,0,0,0,0,0,2050.44995117,1372.2199707,1194.56005859,566,655,3820,"Вежа Эльфов Крові",,,,,,,,"Вежа Эльфов Крові",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,2736,,
1950,0,6,0,0,0,0,0,0,0,0,0,2302.85009766,1388.06994629,1197.5,566,655,3820,"Дренейские руїни",,,,,,,,"Дренейские руїни",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2731,,
1951,0,11,0,0,0,0,0,0,0,0,0,2302.86010742,1388.06994629,1197.5,566,655,3820,"Дренейские руїни",,,,,,,,"Дренейские руїни",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2732,,
1952,0,10,0,0,0,0,0,0,0,0,0,2302.85009766,1388.06994629,1197.5,566,655,3820,"Дренейские руїни",,,,,,,,"Дренейские руїни",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2733,,
1953,0,9,0,0,0,0,0,0,0,0,0,2302.84008789,1388.06994629,1197.5,566,655,3820,"Дренейские руїни",,,,,,,,"Дренейские руїни",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,2738,,
1954,0,12,0,0,0,0,0,0,0,0,0,2302.85009766,1388.06994629,1197.5,566,655,3820,"Дренейские руїни",,,,,,,,"Дренейские руїни",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,2737,,
1944,0,6,0,0,0,0,0,0,0,0,0,2026.32995605,1749.76000977,1195.11999512,566,655,3820,"Обломки Сквернобота",,,,,,,,"Обломки Сквернобота",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2725,,
1945,0,11,0,0,0,0,0,0,0,0,0,2026.34997559,1749.75,1195.10998535,566,655,3820,"Обломки Сквернобота",,,,,,,,"Обломки Сквернобота",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2726,,
1946,0,10,0,0,0,0,0,0,0,0,0,2026.34997559,1749.75,1195.10998535,566,655,3820,"Обломки Сквернобота",,,,,,,,"Обломки Сквернобота",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2727,,
1957,0,9,0,0,0,0,0,0,0,0,0,2026.34997559,1749.76000977,1195.10998535,566,655,3820,"Обломки Сквернобота",,,,,,,,"Обломки Сквернобота",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,2739,,
1958,0,12,0,0,0,0,0,0,0,0,0,2026.33996582,1749.76000977,1195.11999512,566,655,3820,"Обломки Сквернобота",,,,,,,,"Обломки Сквернобота",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,2740,,
1947,0,6,0,0,0,0,0,0,0,0,0,2281.04003906,1763.04003906,1189.7199707,566,655,3820,"Вежа Магів",,,,,,,,"Вежа Магів",,,,,,,,0xFF01FE,"Оспорюється",,,,,,,,"Оспорюється",,,,,,,,0xFF01FE,2728,,
1948,0,11,0,0,0,0,0,0,0,0,0,2281.0300293,1763.04003906,1189.7199707,566,655,3820,"Вежа Магів",,,,,,,,"Вежа Магів",,,,,,,,0xFF01FE,"Під контролем Альянсу",,,,,,,,"Під контролем Альянсу",,,,,,,,0xFF01FE,2730,,
1949,0,10,0,0,0,0,0,0,0,0,0,2281.0300293,1763.04003906,1189.7199707,566,655,3820,"Вежа Магів",,,,,,,,"Вежа Магів",,,,,,,,0xFF01FE,"Під контролем Орди",,,,,,,,"Під контролем Орди",,,,,,,,0xFF01FE,2729,,
1955,0,9,0,0,0,0,0,0,0,0,0,2281.04003906,1763.04003906,1189.7199707,566,655,3820,"Вежа Магів",,,,,,,,"Вежа Магів",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,2741,,
1956,0,12,0,0,0,0,0,0,0,0,0,2281.04003906,1763.0300293,1189.7199707,566,655,3820,"Вежа Магів",,,,,,,,"Вежа Магів",,,,,,,,0xFF01FE,"Спірна територія",,,,,,,,"Спірна територія",,,,,,,,0xFF01FE,2742,,
1962,0,45,0,0,0,0,0,0,0,0,0,2174.5,1569.47998047,1160.43005371,566,647,3820,"Прапор Пустоверті",,,,,,,,"Прапор Пустоверті",,,,,,,,0xFF01FE,"Не під контролем",,,,,,,,"Не під контролем",,,,,,,,0xFF01FE,2757,,
2301,3,5,0,0,0,0,0,0,0,0,0,3830.89990234,1580.95996094,91.5787963867,571,525,4165,"Молот Агмара",,,,,,,,"Молот Агмара",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2311,3,5,0,0,0,0,0,0,0,0,0,3415.68994141,-2788.0,228.902999878,571,525,4204,"Притулок Янтарної Сосны",,,,,,,,"Притулок Янтарної Сосны",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2308,3,5,0,0,0,0,0,0,0,0,0,4497.91992188,5727.56005859,80.8764038086,571,525,4122,"Застава Бор'горока",,,,,,,,"Застава Бор'горока",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2266,0,8,8,8,13,13,13,15,15,15,0,5102.12011719,3463.94995117,368.484985352,571,903,4197,"Кладовище Павшого храму",,,,,,,,"Кладовище Павшого храму",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3700,,
2153,0,65,66,67,68,69,70,71,72,73,0,4961.22998047,3384.17993164,409.977996826,571,903,4197,"Майстерня Павшого храму",,,,,,,,"Майстерня Павшого храму",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3700,,
2319,3,5,0,0,0,0,0,0,0,0,0,6953.43017578,-1653.59997559,810.822021484,571,525,4422,"Селище Брунхілдар",,,,,,,,"Селище Брунхілдар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2312,3,5,0,0,0,0,0,0,0,0,0,3855.81005859,-4524.72998047,209.26600647,571,525,4211,"Табір Уанква",,,,,,,,"Табір Уанква",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2318,3,5,0,0,0,0,0,0,0,0,0,7795.97998047,-2885.31005859,1245.18005371,571,525,4441,"Табір Тунка’ло",,,,,,,,"Табір Тунка’ло",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2090,3,5,0,0,0,0,0,0,0,0,0,2666.22998047,-4362.25,278.098999023,571,525,-1,"Табір Заиндевевшего Копита",,,,,,,,"Табір Заиндевевшего Копита",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2310,3,5,0,0,0,0,0,0,0,0,0,3250.52001953,-2252.59008789,114.547996521,571,525,4206,"Фортеця Завоевателей",,,,,,,,"Фортеця Завоевателей",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2323,3,5,0,0,0,0,0,0,0,0,0,6410.24023438,441.830993652,511.290985107,571,525,4580,"Вершина Лицарів",,,,,,,,"Вершина Лицарів",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2317,4,6,0,0,0,0,0,0,0,0,0,5805.22021484,639.992004395,647.770996094,571,669,4395,"Даларан",,,,,,,,"Даларан",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2138,3,5,0,0,0,0,0,0,0,0,0,7424.22021484,4187.85986328,322.243988037,571,1,4467,"Уступ Смерті",,,,,,,,"Уступ Смерті",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2151,0,65,66,67,68,69,70,71,72,73,0,4360.35009766,2352.27001953,409.367004395,571,903,4197,"Майстерня на сході парку",,,,,,,,"Майстерня на сході парку",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3703,,
2307,3,5,0,0,0,0,0,0,0,0,0,4158.72998047,5281.77001953,26.0578994751,571,525,4108,"Взлетная полоса Выкрутеня",,,,,,,,"Взлетная полоса Выкрутеня",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2143,0,6,54,55,10,52,53,11,50,51,0,4458.95019531,1944.13000488,488.205993652,571,903,4197,"Вежа Вогняного Дозора",,,,,,,,"Вежа Вогняного Дозора",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3706,,
2089,3,5,0,0,0,0,0,0,0,0,0,2448.5300293,-5114.00976563,276.358001709,571,525,4003,"Фортеця Вилдервар",,,,,,,,"Фортеця Вилдервар",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2268,0,8,8,8,13,13,13,15,15,15,0,5538.37988281,2894.84008789,517.054992676,571,903,4197,"Кладовище фортеці",,,,,,,,"Кладовище фортеці",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3773,,
2149,0,65,66,67,68,69,70,71,72,73,0,5389.97021484,2712.17993164,442.118011475,571,903,4197,"Крепостная мастерская (В)",,,,,,,,"Крепостная мастерская (В)",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3699,,
2150,0,65,66,67,68,69,70,71,72,73,0,5390.87988281,2979.47998047,442.290985107,571,903,4197,"Крепостная мастерская (З)",,,,,,,,"Крепостная мастерская (З)",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3698,,
2321,3,5,0,0,0,0,0,0,0,0,0,6680.31982422,-231.675994873,945.471008301,571,525,4428,"Льодяна фортецю",,,,,,,,"Льодяна фортецю",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2322,3,5,0,0,0,0,0,0,0,0,0,7857.18994141,-749.898010254,1180.01000977,571,525,4429,"Место крушения Грім'арша",,,,,,,,"Место крушения Грім'арша",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2320,3,5,0,0,0,0,0,0,0,0,0,6124.22998047,-1061.86999512,402.571014404,571,525,4418,"К-3",,,,,,,,"К-3",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2085,3,5,0,0,0,0,0,0,0,0,0,767.473022461,-2904.18994141,6.44567012787,571,525,3988,"Камагуа",,,,,,,,"Камагуа",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2302,3,5,0,0,0,0,0,0,0,0,0,2780.9699707,878.934020996,5.31823015213,571,525,4152,"Гавань Моа'ки",,,,,,,,"Гавань Моа'ки",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2316,3,5,0,0,0,0,0,0,0,0,0,5565.20996094,5757.52001953,-75.3093032837,571,525,4284,"Табір Ернестуея",,,,,,,,"Табір Ернестуея",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2088,3,5,0,0,0,0,0,0,0,0,0,407.821990967,-4599.75,240.794006348,571,525,3991,"Новий Агамонд",,,,,,,,"Новий Агамонд",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2199,0,101,0,0,0,0,0,0,0,0,0,5048.52001953,2847.41992188,392.942993164,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3723,,
2200,0,101,0,0,0,0,0,0,0,0,0,4484.43994141,2826.66992188,394.625,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3724,,
2201,0,101,0,0,0,0,0,0,0,0,0,4763.66992188,2881.20996094,377.484008789,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3725,,
2203,0,101,0,0,0,0,0,0,0,0,0,5052.91015625,3192.64990234,356.550994873,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3729,,
2205,0,101,0,0,0,0,0,0,0,0,0,4812.10009766,3304.63989258,366.601989746,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3730,,
2206,0,101,0,0,0,0,0,0,0,0,0,4730.25,2414.64990234,360.359985352,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3727,,
2207,0,101,0,0,0,0,0,0,0,0,0,5018.89013672,2578.15991211,354.454986572,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3726,,
2208,0,101,0,0,0,0,0,0,0,0,0,4493.02978516,3337.2800293,359.486999512,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3731,,
2209,0,101,0,0,0,0,0,0,0,0,0,4497.72021484,2326.90991211,367.381988525,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3728,,
2210,0,101,0,0,0,0,0,0,0,0,0,5010.87988281,2701.45996094,369.533996582,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3739,,
2211,0,101,0,0,0,0,0,0,0,0,0,4821.56005859,2618.59008789,356.04598999,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3740,,
2212,0,101,0,0,0,0,0,0,0,0,0,4450.37011719,2529.12011719,358.291992187,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3741,,
2213,0,101,0,0,0,0,0,0,0,0,0,4516.68017578,2087.62011719,395.444000244,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3738,,
2214,0,101,0,0,0,0,0,0,0,0,0,4774.62988281,2045.92004395,425.678009033,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3737,,
2215,0,101,0,0,0,0,0,0,0,0,0,4402.91992188,3090.83007813,358.639007568,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3742,,
2216,0,101,0,0,0,0,0,0,0,0,0,4789.56982422,3074.77001953,357.010009766,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3743,,
2217,0,101,0,0,0,0,0,0,0,0,0,5046.72021484,3024.93994141,367.503997803,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3744,,
2218,0,101,0,0,0,0,0,0,0,0,0,4400.10009766,3479.48999023,359.026000977,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3745,,
2219,0,101,0,0,0,0,0,0,0,0,0,4558.39990234,3490.12988281,366.602996826,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3746,,
2220,0,101,0,0,0,0,0,0,0,0,0,4837.70996094,3456.31005859,360.519012451,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3747,,
2221,0,101,0,0,0,0,0,0,0,0,0,5085.95996094,3437.92993164,356.640014648,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3748,,
2247,0,101,0,0,0,0,0,0,0,0,0,5217.20019531,2842.44995117,409.191009521,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3774,,
2248,0,101,0,0,0,0,0,0,0,0,0,5214.83984375,3011.20996094,404.37701416,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3775,,
2249,0,101,0,0,0,0,0,0,0,0,0,5213.37011719,2684.87988281,406.243011475,571,903,4253,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3776,,
2250,0,101,0,0,0,0,0,0,0,0,0,5339.85009766,2700.89990234,409.165985107,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3777,,
2251,0,101,0,0,0,0,0,0,0,0,0,5338.95019531,2841.38989258,409.239013672,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3778,,
2252,0,101,0,0,0,0,0,0,0,0,0,5336.29003906,2978.42993164,409.191009521,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3779,,
2253,0,101,0,0,0,0,0,0,0,0,0,4481.81982422,1993.33996582,431.45098877,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3794,,
2254,0,101,0,0,0,0,0,0,0,0,0,4403.41992188,2349.10009766,375.57901001,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3791,,
2255,0,101,0,0,0,0,0,0,0,0,0,4446.22021484,2820.73999023,402.838989258,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3795,,
2256,0,101,0,0,0,0,0,0,0,0,0,4530.66015625,3584.57006836,396.104003906,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3793,,
2257,0,101,0,0,0,0,0,0,0,0,0,4394.79003906,3294.73999023,372.428985596,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3792,,
2258,0,101,0,0,0,0,0,0,0,0,0,4946.41992188,3331.66992188,376.881988525,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3788,,
2259,0,101,0,0,0,0,0,0,0,0,0,4932.31005859,2440.4699707,320.175994873,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3790,,
2260,0,101,0,0,0,0,0,0,0,0,0,4860.39990234,2023.32995605,396.597991943,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3797,,
2261,0,101,0,0,0,0,0,0,0,0,0,4310.33007813,1810.35998535,348.632995605,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3798,,
2262,0,101,0,0,0,0,0,0,0,0,0,4489.00976563,4028.88989258,411.912994385,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3799,,
2263,0,101,0,0,0,0,0,0,0,0,0,4696.33007813,3806.98999023,362.268005371,571,903,4197,"Обнаружена PvP-активность",,,,,,,,"Обнаружена PvP-активность",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3796,,
2141,0,6,54,55,10,52,53,11,50,51,0,4556.97998047,3623.77001953,449.096984863,571,903,4197,"Вежа Темного Взора",,,,,,,,"Вежа Темного Взора",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3704,,
2270,0,8,8,8,13,13,13,15,15,15,0,4318.93994141,2408.0,392.580993652,571,903,4197,"Південно-східне кладовище",,,,,,,,"Південно-східне кладовище",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3703,,
2269,0,8,8,8,13,13,13,15,15,15,0,4336.27978516,3234.62988281,390.25100708,571,903,4197,"Південно-західне кладовище",,,,,,,,"Південно-західне кладовище",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3702,,
2300,3,5,0,0,0,0,0,0,0,0,0,3495.58007813,1993.20996094,64.8622970581,571,525,4158,"Відпочинок Зірок",,,,,,,,"Відпочинок Зірок",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2265,0,8,8,8,13,13,13,15,15,15,0,5105.60986328,2300.67993164,368.484985352,571,903,4197,"Кладовище Затопленного Кола",,,,,,,,"Кладовище Затопленного Кола",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,3701,,
2154,0,65,66,67,68,69,70,71,72,73,0,4942.81982422,2390.42993164,353.221008301,571,903,4197,"Майстерня Затопленного Кола",,,,,,,,"Майстерня Затопленного Кола",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FE,3701,,
2306,3,5,0,0,0,0,0,0,0,0,0,3445.22998047,4111.0,15.8668003082,571,525,4037,"Селище Таунка'ле",,,,,,,,"Селище Таунка'ле",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2314,3,5,0,0,0,0,0,0,0,0,0,5450.08007813,-2575.08007813,303.95401001,571,525,4275,"Срібна застава",,,,,,,,"Срібна застава",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2139,3,5,0,0,0,0,0,0,0,0,0,8428.88964844,2707.51000977,655.093994141,571,525,4477,"Мрачный Свод",,,,,,,,"Мрачный Свод",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2305,3,5,0,0,0,0,0,0,0,0,0,3013.87988281,4103.25976563,24.6333999634,571,525,4113,"Уну'пе",,,,,,,,"Уну'пе",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2086,3,5,0,0,0,0,0,0,0,0,0,616.887023926,-5007.04980469,2.97427010536,571,525,3981,"Валгард",,,,,,,,"Валгард",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2303,3,5,0,0,0,0,0,0,0,0,0,2279.52001953,5248.35986328,11.1653995514,571,525,4032,"Фортеця Відваги",,,,,,,,"Фортеця Відваги",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2087,3,5,0,0,0,0,0,0,0,0,0,1923.2199707,-6160.06982422,24.0690002441,571,525,4000,"Табір Відплати",,,,,,,,"Табір Відплати",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2299,3,5,0,0,0,0,0,0,0,0,0,3240.58007812,-692.568969727,166.880996704,571,525,4186,"Ядозлобь",,,,,,,,"Ядозлобь",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
2304,3,5,0,0,0,0,0,0,0,0,0,2837.42993164,6186.49023438,277.411987305,571,525,4129,"Фортеця Пісні Війни",,,,,,,,"Фортеця Пісні Війни",,,,,,,,0xFF01FE,"",,,,,,,,"",,,,,,,,0xFF01FC,0,,
