long,long,long,long,long,long,long,long,long,str,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,long,long,long,long,
3500,1175,8,1168,0,0,0,0,0,"Господар Альтеракської долини",,,,,,,,"Господар Альтеракської долини",,,,,,,,0xFF01FE,0,0,0,0,1,
3506,1176,67,0,1000000,0,0,0,0,"Добути 100 золотих монет",,,,,,,,"Добути 100 золотих монет",,,,,,,,0xFF01FE,33,0,0,0,1,
3507,1177,67,0,10000000,0,0,0,0,"Добути 1000 золотих монет",,,,,,,,"Добути 1000 золотих монет",,,,,,,,0xFF01FE,33,0,0,0,1,
3510,1180,67,0,100000000,0,0,0,0,"Добути 10000 золотих монет",,,,,,,,"Добути 10000 золотих монет",,,,,,,,0xFF01FE,33,0,0,0,1,
3511,1181,67,0,250000000,0,0,0,0,"Добути 25000 золотих монет",,,,,,,,"Добути 25000 золотих монет",,,,,,,,0xFF01FE,33,0,0,0,1,
3512,1178,67,0,50000000,0,0,0,0,"Добути 5000 золотих монет",,,,,,,,"Добути 5000 золотих монет",,,,,,,,0xFF01FE,33,0,0,0,1,
3513,1182,62,0,100000000,0,0,0,0,"Получить 10000 золотих монет за квеста",,,,,,,,"Получить 10000 золотих монет за квеста",,,,,,,,0xFF01FE,33,0,0,0,1,
3515,1183,28,42256,1,0,0,0,0,"Зимовий пилзнер",,,,,,,,"Зимовий пилзнер",,,,,,,,0xFF01FE,0,0,0,0,1,
3527,1184,41,33030,1,0,0,0,0,"Ячменоварское прозрачное",,,,,,,,"Ячменоварское прозрачное",,,,,,,,0xFF01FE,0,0,0,0,1,
3542,1185,41,34063,1,0,0,0,0,"Вяленая колбаска",,,,,,,,"Вяленая колбаска",,,,,,,,0xFF01FE,0,0,0,0,1,
3557,1186,27,12020,1,0,0,0,0,"Альянс",,,,,,,,"Альянс",,,,,,,,0xFF01FE,2,0,0,0,1,
3559,1187,36,30633,1,0,0,0,0,"Аукенайский ключ",,,,,,,,"Аукенайский ключ",,,,,,,,0xFF01FE,0,0,0,0,1,
3572,1188,41,22200,10,0,0,0,0,"10 стрел з срібним наконечником",,,,,,,,"10 стрел з срібним наконечником",,,,,,,,0xFF01FE,1,0,0,0,1,
3574,484,0,29304,1,0,0,0,0,"Слад'ран",,,,,,,,"Слад'ран",,,,,,,,0xFF01FE,0,0,0,0,1,
3578,481,0,29308,1,0,0,0,0,"Принц Талдарам",,,,,,,,"Принц Талдарам",,,,,,,,0xFF01FE,0,0,0,0,1,
3582,483,0,31134,1,0,0,0,0,"Синигоса",,,,,,,,"Синигоса",,,,,,,,0xFF01FE,2,0,0,0,1,
3583,1189,11,3483,80,0,0,0,0,"80 завдань на Полуострове Пекельного Полум'я",,,,,,,,"80 завдань на Полуострове Пекельного Полум'я",,,,,,,,0xFF01FE,1,0,0,0,1,
3584,1190,11,3521,54,0,0,0,0,"54 квеста в Зангармаршу",,,,,,,,"54 квеста в Зангармаршу",,,,,,,,0xFF01FE,1,0,0,0,1,
3585,1191,11,3519,63,0,0,0,0,"63 Terokkar Forest quests",,,,,,,,"63 Terokkar Forest quests",,,,,,,,0xFF01FE,1,0,0,0,1,
3586,1192,11,3518,75,0,0,0,0,"75 завдань в Награнді",,,,,,,,"75 завдань в Награнді",,,,,,,,0xFF01FE,1,0,0,0,1,
3587,1193,11,3522,86,0,0,0,0,"86 завдань в Лезокрайські Гори",,,,,,,,"86 завдань в Лезокрайські Гори",,,,,,,,0xFF01FE,1,0,0,0,1,
3588,1194,11,3523,120,0,0,0,0,"120 завдань в Пустоверті",,,,,,,,"120 завдань в Пустоверті",,,,,,,,0xFF01FE,1,0,0,0,1,
3589,1195,11,3520,90,0,0,0,0,"90 завдань в долині Призрачной місяця",,,,,,,,"90 завдань в долині Призрачной місяця",,,,,,,,0xFF01FE,1,0,0,0,1,
3594,1203,41,34021,1,0,0,0,0,"""Магія пива""",,,,,,,,"""Магія пива""",,,,,,,,0xFF01FE,0,0,0,0,1,
3615,1206,54,225,1,0,0,0,0,"Білка",,,,,,,,"Білка",,,,,,,,0xFF01FE,0,0,0,0,1,
3622,144,28,54587,1,0,0,0,0,"Выудить Скрытня",,,,,,,,"Выудить Скрытня",,,,,,,,0xFF01FE,2,0,0,0,1,
3623,1225,72,182954,1,0,0,0,0,"Косяк морской риби",,,,,,,,"Косяк морской риби",,,,,,,,0xFF01FE,0,0,0,0,1,
3629,319,76,0,0,0,0,0,0,"Одержано перемог в дуелях",,,,,,,,"Одержано перемог в дуелях",,,,,,,,0xFF01FE,0,0,0,0,1,
3630,320,77,0,0,0,0,0,0,"Програно дуелей",,,,,,,,"Програно дуелей",,,,,,,,0xFF01FE,0,0,0,0,1,
3631,98,9,0,0,0,0,0,0,"Всього завдань",,,,,,,,"Всього завдань",,,,,,,,0xFF01FE,0,0,0,0,1,
3639,1231,0,26723,1,0,0,0,0,"Керистраза",,,,,,,,"Керистраза",,,,,,,,0xFF01FE,0,0,0,0,1,
3643,1232,0,29120,1,0,0,0,0,"Ануб'арак",,,,,,,,"Ануб'арак",,,,,,,,0xFF01FE,0,0,0,0,1,
3647,1233,0,29311,1,0,0,0,0,"Глашатай Волаж",,,,,,,,"Глашатай Волаж",,,,,,,,0xFF01FE,0,0,0,0,1,
3651,1234,0,26632,1,0,0,0,0,"Пророк Тарон'джа",,,,,,,,"Пророк Тарон'джа",,,,,,,,0xFF01FE,0,0,0,0,1,
3652,1235,0,31134,1,0,0,0,0,"Синигоса",,,,,,,,"Синигоса",,,,,,,,0xFF01FE,0,0,0,0,1,
3656,1236,0,29306,1,0,0,0,0,"Гал'дара",,,,,,,,"Гал'дара",,,,,,,,0xFF01FE,0,0,0,0,1,
3659,1237,0,27978,1,0,0,0,0,"Сьоннир Литейщик",,,,,,,,"Сьоннир Литейщик",,,,,,,,0xFF01FE,0,0,0,0,1,
3663,1238,0,28923,1,0,0,0,0,"Локен",,,,,,,,"Локен",,,,,,,,0xFF01FE,0,0,0,0,1,
3667,1239,0,27656,1,0,0,0,0,"Хранитель енергії Эрегос",,,,,,,,"Хранитель енергії Эрегос",,,,,,,,0xFF01FE,0,0,0,0,1,
3669,1240,0,26861,1,0,0,0,0,"Король Имирон",,,,,,,,"Король Имирон",,,,,,,,0xFF01FE,0,0,0,0,1,
3674,1241,0,26533,1,0,0,0,0,"Мал'Ганіс",,,,,,,,"Мал'Ганіс",,,,,,,,0xFF01FE,0,0,0,0,1,
3679,1242,0,23980,1,0,0,0,0,"Інгвар Розкрадач",,,,,,,,"Інгвар Розкрадач",,,,,,,,0xFF01FE,0,0,0,0,1,
3680,1157,76,0,1,0,0,0,0,"Перемога в дуелі",,,,,,,,"Перемога в дуелі",,,,,,,,0xFF01FE,2,0,0,0,1,
3681,1243,34,43308,0,0,0,0,0,"Чутье на рибу",,,,,,,,"Чутье на рибу",,,,,,,,0xFF01FE,2,0,0,0,1,
3683,560,41,19974,1,0,0,0,0,"Наживка на грязнотинника",,,,,,,,"Наживка на грязнотинника",,,,,,,,0xFF01FE,2,0,0,0,1,
3684,233,56,0,1,3,566,3,566,"Смертельний удар берсерка",,,,,,,,"Смертельний удар берсерка",,,,,,,,0xFF01FE,2,0,0,0,1,
3685,213,70,0,5,3,566,3,566,"5 персонажів, несущих прапор.",,,,,,,,"5 персонажів, несущих прапор.",,,,,,,,0xFF01FE,9,0,0,0,1,
3686,1017,75,778,1,0,0,0,0,"Обрести прислужника",,,,,,,,"Обрести прислужника",,,,,,,,0xFF01FE,2,0,0,0,1,
3689,15,75,778,15,0,0,0,0,"Зібрати 15 прислужників",,,,,,,,"Зібрати 15 прислужників",,,,,,,,0xFF01FE,1,0,0,0,1,
3690,1248,75,778,25,0,0,0,0,"Зібрати 25 прислужників",,,,,,,,"Зібрати 25 прислужників",,,,,,,,0xFF01FE,1,0,0,0,1,
3692,1250,75,778,50,0,0,0,0,"Зібрати 50 прислужників",,,,,,,,"Зібрати 50 прислужників",,,,,,,,0xFF01FE,1,0,0,0,1,
3693,211,30,183,1,0,0,0,0,"Захватить прапор в то час, як союзники удерживают контроль над 4-мя базами",,,,,,,,"Захватить прапор в то час, як союзники удерживают контроль над 4-мя базами",,,,,,,,0xFF01FE,2,0,0,0,1,
3698,206,70,0,100,0,0,0,0,"Персонажи, несущие прапор Орди",,,,,,,,"Персонажи, несущие прапор Орди",,,,,,,,0xFF01FE,1,0,0,0,1,
3699,1252,70,0,100,0,0,0,0,"Персонажи, несущие прапор Альянсу",,,,,,,,"Персонажи, несущие прапор Альянсу",,,,,,,,0xFF01FE,1,0,0,0,1,
3701,489,0,23953,1,0,0,0,0,"Принц Келесет",,,,,,,,"Принц Келесет",,,,,,,,0xFF01FE,0,0,0,0,1,
3705,667,0,17308,1,0,0,0,0,"Омор Непереможний",,,,,,,,"Омор Непереможний",,,,,,,,0xFF01FE,0,0,0,0,1,
3708,674,0,18473,1,0,0,0,0,"Король воронів Айкисс",,,,,,,,"Король воронів Айкисс",,,,,,,,0xFF01FE,2,0,0,0,1,
3709,682,0,24664,1,0,0,0,0,"Кель'тас Сонячний Мандрівник",,,,,,,,"Кель'тас Сонячний Мандрівник",,,,,,,,0xFF01FE,2,0,0,0,1,
3710,668,0,17377,1,0,0,0,0,"Келі'дан Руйнівник",,,,,,,,"Келі'дан Руйнівник",,,,,,,,0xFF01FE,2,0,0,0,1,
3711,669,0,17942,1,0,0,0,0,"Квагмірран",,,,,,,,"Квагмірран",,,,,,,,0xFF01FE,2,0,0,0,1,
3712,670,0,17882,1,0,0,0,0,"Чорна Мисливиця",,,,,,,,"Чорна Мисливиця",,,,,,,,0xFF01FE,2,0,0,0,1,
3713,671,0,18344,1,0,0,0,0,"Принц Шаффар",,,,,,,,"Принц Шаффар",,,,,,,,0xFF01FE,2,0,0,0,1,
3714,672,0,18373,1,0,0,0,0,"Экзарх Маладаар",,,,,,,,"Экзарх Маладаар",,,,,,,,0xFF01FE,2,0,0,0,1,
3715,673,0,18096,1,0,0,0,0,"Мисливець Вічності",,,,,,,,"Мисливець Вічності",,,,,,,,0xFF01FE,2,0,0,0,1,
3716,675,0,18708,1,0,0,0,0,"Бормотун",,,,,,,,"Бормотун",,,,,,,,0xFF01FE,2,0,0,0,1,
3717,676,0,17881,1,0,0,0,0,"Еонус",,,,,,,,"Еонус",,,,,,,,0xFF01FE,2,0,0,0,1,
3718,677,0,17798,1,0,0,0,0,"Полководец Калитреш",,,,,,,,"Полководец Калитреш",,,,,,,,0xFF01FE,2,0,0,0,1,
3719,678,0,16808,1,0,0,0,0,"Вождь Каргат Гострорук",,,,,,,,"Вождь Каргат Гострорук",,,,,,,,0xFF01FE,2,0,0,0,1,
3720,679,0,19220,1,0,0,0,0,"Паталеон Обчислювач",,,,,,,,"Паталеон Обчислювач",,,,,,,,0xFF01FE,2,0,0,0,1,
3721,680,0,17977,1,0,0,0,0,"Узлодревень",,,,,,,,"Узлодревень",,,,,,,,0xFF01FE,2,0,0,0,1,
3722,681,0,20912,1,0,0,0,0,"Предвестник Скайрисс",,,,,,,,"Предвестник Скайрисс",,,,,,,,0xFF01FE,2,0,0,0,1,
3723,557,49,0,1,0,0,0,0,"Голова",,,,,,,,"Голова",,,,,,,,0xFF01FE,0,0,0,0,1,
3762,1244,68,175738,1,0,0,0,0,"Эгвин і Драконова Охота",,,,,,,,"Эгвин і Драконова Охота",,,,,,,,0xFF01FE,0,0,0,0,1,
3804,161,1,529,1,0,0,0,0,"Подолання дефіциту в 500 ресурсів",,,,,,,,"Подолання дефіциту в 500 ресурсів",,,,,,,,0xFF01FE,2,0,0,0,1,
3814,1253,29,46619,0,0,0,0,0,"Персонаж повставав як вурдалак",,,,,,,,"Персонаж повставав як вурдалак",,,,,,,,0xFF01FE,0,0,0,0,1,
3815,1229,28,50763,1,0,0,0,0,"Оживление (рівень 7)",,,,,,,,"Оживление (рівень 7)",,,,,,,,0xFF01FE,0,0,0,0,1,
3821,1254,28,25285,1,0,0,0,0,"15 індичок за 3 хвилини",,,,,,,,"15 індичок за 3 хвилини",,,,,,,,0xFF01FE,2,0,0,0,1,
3822,409,28,26549,1,0,0,0,0,"Остаться в живих",,,,,,,,"Остаться в живих",,,,,,,,0xFF01FE,2,0,0,0,1,
3826,252,35,0,50,0,0,0,0,"26157",,,,,,,,"26157",,,,,,,,0xFF01FE,3,0,0,0,1,
3834,563,0,15956,1,0,0,0,0,"Ануб'Рекан",,,,,,,,"Ануб'Рекан",,,,,,,,0xFF01FE,0,0,0,0,1,
3837,565,0,16028,1,0,0,0,0,"Лоскутик",,,,,,,,"Лоскутик",,,,,,,,0xFF01FE,0,0,0,0,1,
3841,567,0,15954,1,0,0,0,0,"Нот Чумний",,,,,,,,"Нот Чумний",,,,,,,,0xFF01FE,0,0,0,0,1,
3844,569,0,16061,1,0,0,0,0,"Інструктор Разувий",,,,,,,,"Інструктор Разувий",,,,,,,,0xFF01FE,0,0,0,0,1,
3847,573,0,15989,1,0,0,0,0,"Сапфірон",,,,,,,,"Сапфірон",,,,,,,,0xFF01FE,2,0,0,0,1,
3865,153,72,182954,1,0,0,0,0,"Косяк морской риби",,,,,,,,"Косяк морской риби",,,,,,,,0xFF01FE,2,0,0,0,1,
3872,1257,72,182952,1,0,0,0,0,"Обломки парового насоса",,,,,,,,"Обломки парового насоса",,,,,,,,0xFF01FE,0,0,0,0,1,
3879,1258,70,0,1,3,566,3,566,"Вбити персонажа в стані берсерка",,,,,,,,"Вбити персонажа в стані берсерка",,,,,,,,0xFF01FE,2,0,0,0,1,
3880,1259,70,0,1,3,489,3,489,"Вбити бегущего гравця",,,,,,,,"Вбити бегущего гравця",,,,,,,,0xFF01FE,2,0,0,0,1,
3881,1260,24,0,6500,0,0,0,0,"Напившись, прыгнуть з висоти 65 м і не разбиться",,,,,,,,"Напившись, прыгнуть з висоти 65 м і не разбиться",,,,,,,,0xFF01FE,2,0,0,0,1,
3882,1261,35,0,50,0,0,0,0,"50 почесних перемог в PvP під дією Г.Л.А.Д.О.С.Т.І.",,,,,,,,"50 почесних перемог в PvP під дією Г.Л.А.Д.О.С.Т.І.",,,,,,,,0xFF01FE,1,0,0,0,1,
3883,1262,8,1189,0,0,0,0,0,"У пащу",,,,,,,,"У пащу",,,,,,,,0xFF01FE,0,0,0,0,1,
3904,45,8,1264,0,0,0,0,0,"Борейська Тундра",,,,,,,,"Борейська Тундра",,,,,,,,0xFF01FE,0,0,0,0,1,
3912,1271,11,3483,90,0,0,0,0,"90 завдань на півосттрові Пекельного Полум'я",,,,,,,,"90 завдань на півосттрові Пекельного Полум'я",,,,,,,,0xFF01FE,1,0,0,0,1,
3913,1272,11,3519,68,0,0,0,0,"68 завдань в Тероккарском лісі",,,,,,,,"68 завдань в Тероккарском лісі",,,,,,,,0xFF01FE,1,0,0,0,1,
3914,1273,11,3518,87,0,0,0,0,"87 завдань в Награнді",,,,,,,,"87 завдань в Награнді",,,,,,,,0xFF01FE,1,0,0,0,1,
3915,1274,8,1271,0,0,0,0,0,"У пащу",,,,,,,,"У пащу",,,,,,,,0xFF01FE,0,0,0,0,1,
3922,1275,27,11008,1,0,0,10,0,"Вогонь над Скеттисом",,,,,,,,"Вогонь над Скеттисом",,,,,,,,0xFF01FE,10,2,11008,135,1,
3923,1276,27,11023,1,0,0,10,0,"Ще разок задати їм жару!",,,,,,,,"Ще разок задати їм жару!",,,,,,,,0xFF01FE,10,2,11023,135,1,
3924,1277,27,12372,1,0,0,10,0,"Оборона Храма Драконового Спокою",,,,,,,,"Оборона Храма Драконового Спокою",,,,,,,,0xFF01FE,10,2,12372,180,1,
3931,1279,54,58,1,0,0,0,0,"Поцілувати Шрааза",,,,,,,,"Поцілувати Шрааза",,,,,,,,0xFF01FE,0,0,0,0,1,
3932,1281,41,21576,10,0,0,0,0,"Запалите 10 связок червоних феєрверків за 25 секунд або менше.",,,,,,,,"Запалите 10 связок червоних феєрверків за 25 секунд або менше.",,,,,,,,0xFF01FE,1,9,21576,25,1,
3936,1282,27,11023,1,0,0,0,0,"Викличте літаючого північного оленя (3,5 ступінь, коричневий, нагорода за PvP)",,,,,,,,"Викличте літаючого північного оленя (3,5 ступінь, коричневий, нагорода за PvP)",,,,,,,,0xFF01FE,2,0,0,0,1,
3939,1283,8,628,0,0,0,0,0,"Мертві Копальні",,,,,,,,"Мертві Копальні",,,,,,,,0xFF01FE,0,0,0,0,1,
3964,1284,8,647,0,0,0,0,0,"Бастіони Пекельного Полум'я",,,,,,,,"Бастіони Пекельного Полум'я",,,,,,,,0xFF01FE,0,0,0,0,1,
4009,1285,8,685,0,0,0,0,0,"Лігво Крила Темряви",,,,,,,,"Лігво Крила Темряви",,,,,,,,0xFF01FE,0,0,0,0,1,
4014,1286,8,690,0,0,0,0,0,"Каражан",,,,,,,,"Каражан",,,,,,,,0xFF01FE,0,0,0,0,1,
4023,1287,8,667,0,0,0,0,0,"Бастіони Пекельного Полум'я, героїчний режим",,,,,,,,"Бастіони Пекельного Полум'я, героїчний режим",,,,,,,,0xFF01FE,0,0,0,0,1,
4040,1288,8,477,0,0,0,0,0,"Фортеця Утгард",,,,,,,,"Фортеця Утгард",,,,,,,,0xFF01FE,0,0,0,0,1,
4056,1289,8,489,0,0,0,0,0,"Фортеця Утгард, героїчний режим",,,,,,,,"Фортеця Утгард, героїчний режим",,,,,,,,0xFF01FE,0,0,0,0,1,
4071,1291,41,22236,1,0,0,0,0,"Сливочное блаженство на романтичному пікніку",,,,,,,,"Сливочное блаженство на романтичному пікніку",,,,,,,,0xFF01FE,2,0,0,0,1,
4072,1292,36,32912,1,0,0,0,0,"Повна жовта кружка Хмільного фестивалю",,,,,,,,"Повна жовта кружка Хмільного фестивалю",,,,,,,,0xFF01FE,2,0,0,0,1,
4078,1293,36,33016,1,0,0,0,0,"Синя кружка Хмільного фестивалю",,,,,,,,"Синя кружка Хмільного фестивалю",,,,,,,,0xFF01FE,2,0,0,0,1,
4090,1295,28,49444,25,0,0,0,0,"Потрапте в 25 аварій на своєму боліді Бий-молоти",,,,,,,,"Потрапте в 25 аварій на своєму боліді Бий-молоти",,,,,,,,0xFF01FE,1,0,0,0,1,
4091,328,59,0,0,0,0,0,0,"Доход від торговців",,,,,,,,"Доход від торговців",,,,,,,,0xFF01FE,32,0,0,0,1,
4111,295,0,23872,1,0,0,0,0,"Корен Худовар",,,,,,,,"Корен Худовар",,,,,,,,0xFF01FE,2,0,0,0,1,
4112,293,54,34,1,0,0,0,0,"/танець",,,,,,,,"/танець",,,,,,,,0xFF01FE,2,0,0,0,1,
4122,1264,43,1462,0,0,0,0,0,"Храмовый місто Эн'кила",,,,,,,,"Храмовый місто Эн'кила",,,,,,,,0xFF01FE,0,0,0,0,1,
4136,1263,43,1559,0,0,0,0,0,"Камагуа",,,,,,,,"Камагуа",,,,,,,,0xFF01FE,0,0,0,0,1,
4159,1265,43,1501,0,0,0,0,0,"Відпочинок Галакронда",,,,,,,,"Відпочинок Галакронда",,,,,,,,0xFF01FE,0,0,0,0,1,
4178,1266,43,1463,0,0,0,0,0,"Фортеця Завоевателей",,,,,,,,"Фортеця Завоевателей",,,,,,,,0xFF01FE,0,0,0,0,1,
4192,1267,43,1530,0,0,0,0,0,"Гундрак",,,,,,,,"Гундрак",,,,,,,,0xFF01FE,0,0,0,0,1,
4206,1268,43,1544,0,0,0,0,0,"Злиття рек",,,,,,,,"Злиття рек",,,,,,,,0xFF01FE,0,0,0,0,1,
4219,919,80,0,0,0,0,0,0,"Отримано золота на аукціоні",,,,,,,,"Отримано золота на аукціоні",,,,,,,,0xFF01FE,32,0,0,0,1,
4220,329,82,0,0,0,0,0,0,"Объявлено аукционов",,,,,,,,"Объявлено аукционов",,,,,,,,0xFF01FE,0,0,0,0,1,
4221,330,84,0,0,0,0,0,0,"Всього покупок з аукциона",,,,,,,,"Всього покупок з аукциона",,,,,,,,0xFF01FE,0,0,0,0,1,
